,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover
,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20
2020-08-13,0.005438481610639928,-0.0027233251205153923,-0.003041771797040645,-0.012459545812793871,0.0031214311700170877,0.007591397772456999,0.0031214311700170877,-0.0029507372408939213,-0.004421144472440648,0.001055905898768656,0.0006960422982416553,0.0010259200975352408,0.0017364581765266784,0.0025883699922559047,0.006628860162540569,0.006822957663071257,-0.005610966604461129,0.0049020773676522345,-0.0020835450187005737,-0.003513931013475043,0.005258481610639928,-0.002813325120515392,-0.0031617717970406447,-0.012549545812793871,0.0029114311700170876,0.007021397772456999,0.0029114311700170876,-0.003250737240893921,-0.004511144472440648,0.0009359058987686561,0.00045604229824165537,0.0008459200975352408,0.0016464581765266784,0.0023783699922559046,0.006088860162540569,0.006702957663071257,-0.005880966604461129,0.004632077367652234,-0.0022035450187005735,-0.0037239310134750433,0.5999999999999999,0.29999999999999993,0.3999999999999999,0.29999999999999993,0.7,1.9,0.7,0.9999999999999999,0.2999999999999999,0.3999999999999999,0.7999999999999999,0.5999999999999999,0.29999999999999993,0.7,1.7999999999999998,0.3999999999999999,0.8999999999999999,0.8999999999999999,0.39999999999999997,0.7
2020-08-14,-0.011429622923741264,0.002508779530839623,0.0008607214646021806,0.0009545517121440294,-0.0023758797439494455,-0.004748785631451905,-0.0023758797439494455,0.0005420995887146505,0.00024600831596793176,-0.001171377685436095,-0.0016065396543863601,-0.0011079186969291791,0.0021097172724333143,0.0028464147846177543,-0.004872979161656816,-0.0011326303643381065,0.011232143606282255,-0.005598104867760714,0.0021926249755999114,-0.009450157499673803,-0.011596289590407932,0.00247544619750629,0.0007607214646021805,0.0008545517121440293,-0.002542546410616112,-0.005282118964785238,-0.002542546410616112,0.0003087662553813172,0.00011267498263459844,-0.0012047110187694283,-0.0017732063210530269,-0.0012412520302625125,0.001976383939099981,0.0027464147846177544,-0.0054063124949901495,-0.0013326303643381066,0.011032143606282255,-0.005898104867760714,0.0020926249755999116,-0.009550157499673802,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.7777777777777777,0.5555555555555556,0.7777777777777777,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,1.7777777777777777,0.6666666666666666,0.6666666666666667,0.9999999999999999,0.3333333333333333,0.3333333333333333
2020-08-17,0.0015391304823903318,-0.0004552854932064294,0.008131989238995656,0.008681792583876701,0.001407899757912803,0.01063928504423201,0.001407899757912803,-0.00642506919215138,-0.008762042100916936,0.0012770113286220122,0.009312978664469106,0.0055696279448124286,-0.0030593475292300804,-0.0006236127743546925,0.008905808884402166,-0.0042743172846964415,-0.001101504675564048,-0.004689593219218407,-0.0011185178478554372,0.0008087282190561611,0.0014391304823903317,-0.0005219521598730961,0.008031989238995656,0.008615125917210035,0.0012412330912461363,0.010272618377565344,0.0012412330912461363,-0.00672506919215138,-0.008895375434250268,0.0012436779952886788,0.009146311997802439,0.005469627944812428,-0.003226014195896747,-0.0007902794410213591,0.0085391422177355,-0.004407650618029775,-0.0013681713422307145,-0.004889593219218407,-0.001285184514522104,0.0007420615523894944,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5555555555555556,1.2222222222222223,0.5555555555555556,1.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555555,1.2222222222222223,0.4444444444444444,0.8888888888888888,0.6666666666666667,0.5555555555555556,0.2222222222222222
2020-08-18,0.008076040752372646,-0.005188890770311136,0.0059714004296969915,0.0012479258147232537,0.002093068843273427,0.009994449751782764,0.002093068843273427,-0.0029052552503740564,0.0008794841002311487,-0.002845950207624669,0.0065645699066704,0.007666641683915841,-0.0004328890264188902,-0.00024554482921913703,0.005244061589346266,0.005846977824630926,0.005237224819533887,0.0025679199273055523,0.011259486314210646,0.006161309853171684,0.007909374085705979,-0.005222224103644469,0.005838067096363658,0.0011479258147232536,0.0018930688432734267,0.00956111641844943,0.0018930688432734267,-0.0032052552503740563,0.0007128174335644821,-0.0029126168742913358,0.0062979032400037336,0.007499975017249174,-0.0005328890264188902,-0.0003122114958858037,0.004777394922679599,0.005680311157964259,0.005037224819533888,0.0023679199273055522,0.011092819647543979,0.0060946431865050174,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.6666666666666666,1.4444444444444444,0.6666666666666666,0.9999999999999999,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.2222222222222222,1.5555555555555554,0.5555555555555555,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.2222222222222222
2020-08-19,-0.0020580006315940773,-0.007077435147461791,0.0009290079279265203,-0.0026256460644039116,0.004589694057523728,-0.013186507447360272,0.004589694057523728,-0.009981177625534089,0.0005061856584048779,-0.006753459856667952,0.011124229059627386,-0.005302970893416099,-0.013311217216640758,0.008902272086585119,0.001689222208479729,-0.005048347686374051,0.004263230887876798,0.0031898561266973484,-0.004901937092873563,-0.004219314292393069,-0.0022913339649274105,-0.007210768480795124,0.0007290079279265203,-0.0026923127310705783,0.004356360724190394,-0.013753174114026939,0.004356360724190394,-0.01018117762553409,0.00040618565840487786,-0.006820126523334618,0.010857562392960719,-0.005436304226749432,-0.013477883883307425,0.008735605419918451,0.001189222208479729,-0.005281681019707385,0.003996564221210131,0.002956522793364015,-0.005035270426206897,-0.004285980959059735,0.7777777777777777,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.7777777777777778,1.8888888888888888,0.7777777777777778,0.6666666666666666,0.33333333333333337,0.2222222222222222,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.5555555555555556,1.6666666666666665,0.7777777777777777,0.8888888888888888,0.7777777777777777,0.4444444444444444,0.2222222222222222
2020-08-20,0.0010777838134980026,0.0028711959367235685,0.002236184282564977,-0.0027905044254454957,-0.0005045297976365493,-0.0037446686342996753,0.001298432383091661,0.0029190612973550977,-0.0002490689112065982,0.004404193661193748,0.0024455627704985414,-0.0006394051945753806,-0.0007323995420954249,-0.0015180345244964661,-0.0042454343864522575,0.0009889732796585476,0.006232721227493569,0.003643533305324224,-0.0011496476326576307,0.001960006187561314,0.0009777838134980025,0.0027711959367235687,0.002002850949231644,-0.0028571710921121624,-0.0007045297976365493,-0.004244668634299675,0.0010650990497583278,0.0025857279640217642,-0.0003824022445399315,0.004304193661193748,0.0020788961038318747,-0.0007394051945753806,-0.0008990662087620915,-0.0016513678578297995,-0.004778767719785591,0.0008889732796585476,0.0059993878941602356,0.003276866638657557,-0.001282980965990964,0.0018266728542279806,0.3333333333333333,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.6666666666666666,1.6666666666666665,0.7777777777777778,1.1111111111111112,0.4444444444444444,0.3333333333333333,1.2222222222222223,0.3333333333333333,0.5555555555555556,0.4444444444444444,1.7777777777777777,0.33333333333333337,0.7777777777777778,1.2222222222222223,0.4444444444444444,0.4444444444444444
2020-08-21,-0.006293182385827756,-0.006460746303035891,0.0009464335374851037,0.007059442280318328,0.0012657419936077505,-0.007318732451940537,0.0012657419936077505,-0.0033304781301618626,-0.0034021515545446307,0.0006303114612816297,-0.0097442690653746,-0.00028306831703058715,-0.006996376646899328,-0.0015219225526876385,-0.007465950115681155,-0.0014552957404004524,-0.0019662119796250324,-0.004842707797916445,-0.003801097786411356,-0.0010145951717643086,-0.006473182385827755,-0.006580746303035892,0.0007664335374851038,0.006969442280318329,0.0011157419936077505,-0.007768732451940537,0.0010857419936077504,-0.0035704781301618624,-0.0034921515545446305,0.0005703114612816298,-0.0099842690653746,-0.0003730683170305871,-0.007146376646899328,-0.0016419225526876384,-0.007915950115681155,-0.0016652957404004523,-0.002206211979625032,-0.005052707797916445,-0.003861097786411356,-0.0011345951717643085,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.29999999999999993,0.4999999999999999,1.5,0.6,0.7999999999999998,0.29999999999999993,0.1999999999999999,0.7999999999999999,0.29999999999999993,0.4999999999999999,0.3999999999999999,1.5,0.6999999999999998,0.7999999999999998,0.7,0.1999999999999999,0.3999999999999999
2020-08-24,-0.0018658994514906516,-0.0029175672173581166,0.00019097761721562426,0.0034039090696736315,-0.0005633284181308187,-0.0005038860587277532,-0.0005633284181308187,-0.001698644664670723,0.0037522652860791433,0.0014907140535635897,-0.004234764359984673,0.002077507294574516,-0.010750807086873296,-0.005544189789939362,-0.0014198271815297628,-0.007279020514938437,-0.007089504970278061,-0.004549234050574502,-0.0030599343438935723,0.0028581525059198335,-0.0020758994514906517,-0.0030675672173581165,-7.902238278437569e-05,0.0033139090696736317,-0.0008033284181308187,-0.0009538860587277531,-0.0008033284181308187,-0.001938644664670723,0.0036322652860791434,0.0013707140535635899,-0.0044447643599846735,0.001957507294574516,-0.010870807086873296,-0.005634189789939362,-0.0018998271815297628,-0.007489020514938437,-0.0074195049702780605,-0.004699234050574502,-0.0032399343438935723,0.0027081525059198335,0.7,0.4999999999999999,0.8999999999999999,0.29999999999999993,0.8,1.4999999999999998,0.8,0.7999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.39999999999999997,0.2999999999999999,1.6,0.7,1.0999999999999999,0.4999999999999999,0.5999999999999999,0.49999999999999994
2020-08-25,-0.0007737539250567522,-8.305154600156666e-05,0.002639987221604845,0.0003665786288028938,-0.0008752201952471949,0.0040923338999851455,-0.0008752201952471949,0.0011858576105003291,3.501609965734847e-05,0.0015723557168515032,0.0027849727938860204,-0.004708145650161932,0.0005376915446154153,-0.004407576297738137,0.006764004602969886,-0.004552316472681817,-0.0020278731207785342,0.0037330297434355233,-0.00026826618745804396,-0.0026211544588206296,-0.0009237539250567521,-0.00023305154600156662,0.0023999872216048453,0.00027657862880289385,-0.0010552201952471949,0.0036123338999851456,-0.0010552201952471949,0.0008858576105003292,-5.4983900342651506e-05,0.0015123557168515032,0.0025749727938860203,-0.004828145650161932,0.0004476915446154154,-0.004467576297738137,0.006284004602969887,-0.0046723164726818174,-0.0022378731207785343,0.0034630297434355235,-0.00038826618745804395,-0.0027411544588206295,0.4999999999999999,0.49999999999999994,0.7999999999999999,0.29999999999999993,0.5999999999999999,1.5999999999999996,0.5999999999999999,1.0,0.29999999999999993,0.1999999999999999,0.7,0.3999999999999999,0.29999999999999993,0.1999999999999999,1.6,0.3999999999999999,0.7,0.8999999999999999,0.3999999999999999,0.3999999999999999
2020-08-26,0.0005291676963318114,0.007964629026636883,0.006197540461469375,0.006872411930682842,0.007615619126669072,0.008702993337584109,0.007942205342924792,-0.007592468125428199,0.004195579368868763,0.004020457201619654,0.005160684443593313,0.000792776940782258,0.006373695246912481,0.004572776324430527,0.011077022826695739,0.0030059701991480892,0.0043049458940440655,-0.0015592245771608565,0.005701906515255528,0.00294747262544992,0.00040916769633181143,0.007934629026636882,0.006107540461469376,0.0068124119306828415,0.007525619126669072,0.008162993337584109,0.007852205342924792,-0.007892468125428199,0.0041055793688687635,0.004020457201619654,0.004920684443593313,0.000732776940782258,0.006223695246912481,0.004452776324430527,0.01050702282669574,0.0028559701991480893,0.004184945894044065,-0.0018592245771608565,0.005611906515255528,0.00294747262544992,0.4,0.1,0.30000000000000004,0.2,0.3,1.8,0.30000000000000004,1.0,0.30000000000000004,0.0,0.8,0.2,0.5,0.4,1.9000000000000001,0.5,0.4,1.0,0.30000000000000004,0.0
2020-08-27,-0.0006509106036760451,0.006003961666815444,0.007007716326355403,0.00966004815952522,0.00531881460783517,0.0019476886942830162,0.00531881460783517,5.2784650724902946e-05,0.004226873895801502,0.003301824043989093,0.005979515609694896,0.0031693674042977413,0.006538946591473422,0.0034194084069595837,-0.002902969256687661,0.0014011788510649684,0.003790215633966531,0.0004477705837264076,0.006390761833888698,-0.0018020189528151636,-0.0007709106036760451,0.005913961666815445,0.006797716326355403,0.00951004815952522,0.00507881460783517,0.0014676886942830163,0.00507881460783517,-0.000217215349275097,0.004106873895801502,0.0032418240439890927,0.005709515609694895,0.0030193674042977414,0.006388946591473422,0.003329408406959584,-0.0034429692566876613,0.0012811788510649685,0.003580215633966531,0.00020777058372640762,0.006240761833888698,-0.0018920189528151637,0.3999999999999999,0.29999999999999993,0.7,0.49999999999999994,0.7999999999999999,1.5999999999999999,0.7999999999999999,0.8999999999999999,0.3999999999999999,0.1999999999999999,0.8999999999999999,0.4999999999999999,0.49999999999999994,0.29999999999999993,1.7999999999999998,0.3999999999999999,0.7,0.8,0.4999999999999999,0.29999999999999993
2020-08-28,-0.006481136955515492,-0.008397689118883191,-0.0044145395757633835,0.0018534610216962804,-0.007452371564659499,0.009210161596062668,-0.007452371564659499,-0.008503197854087374,0.004098537214352753,0.0028269706036014746,0.0019087028355839505,-0.009625982718131594,-0.011410930488574136,-0.011828242869381604,0.006694104372215229,-0.009721396847873149,-0.0011511374437244894,0.0033243127895994738,-0.007640315413362323,-0.007977454516699387,-0.006581136955515492,-0.008431022452216524,-0.00458120624243005,0.0017867943550296137,-0.007585704897992832,0.008710161596062667,-0.007585704897992832,-0.008836531187420707,0.00406520388101942,0.0028269706036014746,0.0015087028355839506,-0.00969264938479826,-0.011510930488574135,-0.01189490953604827,0.006294104372215229,-0.009888063514539816,-0.0013844707770578227,0.003057646122932807,-0.007740315413362323,-0.00801078785003272,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.4444444444444444,1.6666666666666665,0.4444444444444444,1.1111111111111112,0.1111111111111111,0.0,1.3333333333333335,0.2222222222222222,0.3333333333333333,0.2222222222222222,1.333333333333333,0.5555555555555555,0.7777777777777778,0.888888888888889,0.3333333333333333,0.1111111111111111
2020-08-31,-0.002836473746598714,0.003638220858145075,0.004035827030780031,0.0021441060773105623,-0.0063183262040988645,0.0011473354505249344,-0.0063183262040988645,-5.219213934030503e-05,0.008300972601901423,0.010165935655561082,-0.0037315118126511147,-0.005804602817238269,-0.0005316191900128402,-0.002294029099172509,0.0029858754345539994,-0.003780135121730205,-0.0004599712573262317,0.00013498837720223522,-0.0012466684665773443,-0.005469456290711481,-0.0029364737465987136,0.003604887524811742,0.003835827030780031,0.002010772743977229,-0.006484992870765531,0.0005806687838582678,-0.006484992870765531,-0.00045219213934030505,0.008134305935234756,0.010099268988894416,-0.004031511812651115,-0.005871269483904935,-0.0006649525233461735,-0.002394029099172509,0.0024525421012206662,-0.004013468455063538,-0.000593304590659565,-0.0001983449561310981,-0.0013466684665773443,-0.0056027896240448145,0.33333333333333337,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.5555555555555556,1.8888888888888888,0.5555555555555556,1.3333333333333335,0.5555555555555555,0.2222222222222222,1.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.7777777777777777,0.7777777777777777,0.4444444444444444,1.1111111111111112,0.3333333333333333,0.4444444444444444
2020-09-01,0.0018576079238596284,-0.011399525983549263,-0.006796822053680552,-0.005436533614200956,-0.004020247665346744,-0.0022776432237293096,-0.004020247665346744,0.004236034088671292,-0.007070338810691102,-0.006970394060176933,-0.0025779939150684214,-0.0005736477935905601,-0.012749032498814173,-0.005979436766589742,-0.0010806204411015858,-0.007094028115186802,-0.005479926790283674,-0.006765958335302181,-0.012926369944502736,-0.004743126015537725,0.0017076079238596284,-0.011519525983549264,-0.006976822053680552,-0.005526533614200956,-0.004140247665346744,-0.0027576432237293095,-0.004140247665346744,0.003936034088671292,-0.0071603388106911015,-0.007060394060176933,-0.0027579939150684215,-0.0006936477935905601,-0.012929032498814172,-0.006129436766589742,-0.0015906204411015859,-0.007274028115186802,-0.005689926790283674,-0.006975958335302181,-0.013046369944502737,-0.004893126015537725,0.4999999999999999,0.3999999999999999,0.5999999999999999,0.2999999999999999,0.3999999999999999,1.5999999999999999,0.3999999999999999,1.0,0.2999999999999999,0.29999999999999993,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.4999999999999999,1.7000000000000002,0.5999999999999999,0.7,0.7,0.3999999999999999,0.49999999999999994
2020-09-02,-0.0026553796844140942,-0.003957619802411408,-0.007180406824772931,-0.006825975871338596,0.002729502137288175,-0.007844278126552195,0.002729502137288175,-0.0023899689308420403,-0.003473448704291152,-0.009574524839779606,-0.011655196177411151,0.004184034683126139,-0.0020160797837838317,0.00919166371004322,-0.013584180783905418,7.44759707292761e-06,-0.001246128785630722,-0.0009967487210991786,0.00018499201998620457,-0.0009821757931204322,-0.002805379684414094,-0.004137619802411408,-0.0074204068247729306,-0.006975975871338596,0.002549502137288175,-0.008384278126552196,0.002549502137288175,-0.00280996893084204,-0.0037134487042911517,-0.009664524839779606,-0.011865196177411151,0.004064034683126138,-0.0021960797837838318,0.00910166371004322,-0.014064180783905417,-0.00017255240292707235,-0.001486128785630722,-0.0012367487210991786,9.499201998620461e-05,-0.0011321757931204322,0.49999999999999994,0.5999999999999999,0.7999999999999999,0.49999999999999994,0.5999999999999999,1.7999999999999998,0.5999999999999999,1.4,0.7999999999999998,0.29999999999999993,0.7,0.3999999999999999,0.5999999999999999,0.29999999999999993,1.6,0.5999999999999999,0.7999999999999999,0.7999999999999999,0.2999999999999999,0.4999999999999999
2020-09-03,0.00172693247858682,-0.00247988633531916,0.001756428999443603,-0.005998636704063186,0.0048264956779376054,0.000656425942866264,0.0048264956779376054,-0.0030449533834147544,-0.0057090160858277944,0.0017446236750178817,0.000580079053787689,-0.00028717672818974905,0.0036177159443927767,0.004111738008285286,6.387100924572697e-05,0.004529007351165952,0.0009267279754619554,0.0009966804087867538,0.0029819190172757117,0.0017704617282381253,0.0015602658119201532,-0.0026798863353191603,0.001656428999443603,-0.006098636704063186,0.004559829011270939,0.00018975927619959744,0.004559829011270939,-0.003378286716748088,-0.005875682752494461,0.001677957008351215,0.00041341238712102235,-0.00048717672818974903,0.0033843826110594435,0.00404507134161862,-0.00036946232408760623,0.004329007351165952,0.0006600613087952888,0.0007966804087867538,0.002815252350609045,0.0016371283949047919,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.5555555555555554,0.8888888888888888,1.1111111111111112,0.5555555555555555,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.7777777777777777,0.2222222222222222,1.4444444444444442,0.6666666666666667,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.4444444444444444
2020-09-04,-0.0008053080516174675,-0.008288351365644122,-0.008298523183516919,-0.004527954506838195,-0.002450426923913087,0.004145040541048497,-0.003533104945573449,0.011108881368558069,-0.0050371560657380314,-0.002013870496473995,-0.011183029267350795,0.002977147074240041,0.002071700028944092,0.0046353362357425265,-0.002493081148474685,0.001198158916314794,-0.0028032731631882665,-0.003935111919890538,-0.0005982423078279859,0.0016206922620613457,-0.0008719747182841342,-0.008355018032310788,-0.008431856516850252,-0.0045612878401715285,-0.0025837602572464204,0.003645040541048497,-0.0036997716122401155,0.010875548035224735,-0.005170489399071365,-0.002013870496473995,-0.011383029267350795,0.0029104804075733744,0.001971700028944092,0.004535336235742526,-0.002993081148474685,0.0011314922496481273,-0.0030366064965215997,-0.0042017785865572045,-0.0006649089744946526,0.0015206922620613456,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.6666666666666665,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.0,0.6666666666666666,0.2222222222222222,0.33333333333333337,0.3333333333333333,1.6666666666666665,0.2222222222222222,0.7777777777777777,0.8888888888888888,0.2222222222222222,0.33333333333333337
2020-09-07,0.0002661224006251547,0.0036567266734990945,6.251531171570248e-06,-0.0017082464431082472,0.003351766242825318,-0.00012177150071224219,0.003351766242825318,-0.010576510873602575,-0.004563094822769656,-0.001957959876974309,0.006262795067247979,0.0006888220283418748,0.003317024911122229,0.0028975201108644654,0.0008793183441554069,0.00640875157144416,0.007245858238759734,0.005680742756479722,0.00789067311363599,0.0034614033089955067,0.0001327890672918214,0.003590060006832428,-9.374846882842974e-05,-0.0018415797764415806,0.003151766242825318,-0.0005884381673789087,0.003151766242825318,-0.010809844206935908,-0.00469642815610299,-0.002024626543640976,0.006129461733914645,0.0005888220283418748,0.0031503582444555624,0.0027975201108644656,0.0004793183441554069,0.0062420849047774936,0.007079191572093068,0.005414076089813055,0.007690673113635991,0.00339473664232884,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.6666666666666666,1.5555555555555554,0.6666666666666667,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.3333333333333333,1.3333333333333333,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.6666666666666667,0.2222222222222222
2020-09-08,0.008523412108378814,-0.017483925736651917,-0.017167353403455023,-0.019651969588223767,-0.00906130693165873,0.0031474151943176373,-0.00906130693165873,0.014666757030036951,-0.015700374476354185,-0.0035966961545483072,-0.019028088177999215,0.00539703957264559,-0.013393179176747694,-0.008631469405553805,0.004519265447566178,-0.018819082981561257,-0.01614676087097441,-0.00964763244017969,-0.015027046929205855,-0.001548128311589226,0.008313412108378814,-0.017633925736651918,-0.017347353403455022,-0.019801969588223767,-0.00927130693165873,0.0026374151943176372,-0.00927130693165873,0.014306757030036952,-0.015850374476354186,-0.003686696154548307,-0.019268088177999215,0.00527703957264559,-0.013543179176747695,-0.008811469405553805,0.004009265447566178,-0.019029082981561255,-0.01644676087097441,-0.00988763244017969,-0.015207046929205855,-0.001638128311589226,0.7,0.49999999999999994,0.5999999999999999,0.4999999999999999,0.7,1.7,0.7,1.2,0.49999999999999994,0.29999999999999993,0.7999999999999999,0.3999999999999999,0.4999999999999999,0.6,1.7,0.7,0.9999999999999999,0.7999999999999999,0.5999999999999999,0.29999999999999993
2020-09-09,-0.0027617372826938603,-0.0036745137358718347,-0.00533136250937971,-0.007731128959620211,0.0007710271620088178,0.0035159619801037687,0.0007710271620088178,0.00046011657462563527,-0.0009291506221539045,-0.0013285446515538656,-0.005782363847672179,-9.555347231461533e-05,0.0050123151727651735,-0.0010060728571632915,0.003292635630655602,-0.0031554641208414694,-0.005235163288940112,0.0034887583878732385,-0.0071798335429197205,-0.003101672941697189,-0.0029117372826938603,-0.0039145137358718345,-0.00548136250937971,-0.00794112895962021,0.0005610271620088179,0.0029459619801037685,0.0005610271620088179,-7.988342537436463e-05,-0.0011091506221539045,-0.0014485446515538655,-0.006022363847672179,-0.00030555347231461534,0.004832315172765174,-0.0011860728571632916,0.0027226356306556017,-0.0034254641208414692,-0.0054451632889401125,0.0032187583878732387,-0.00735983354291972,-0.0033116729416971893,0.4999999999999999,0.7999999999999999,0.4999999999999999,0.7,0.6999999999999998,1.9,0.6999999999999998,1.7999999999999998,0.5999999999999999,0.3999999999999999,0.7999999999999999,0.7,0.5999999999999999,0.6,1.9,0.8999999999999999,0.7,0.8999999999999999,0.5999999999999999,0.7
2020-09-10,-0.005331642695176775,-0.009193378221726233,-0.007685752877513497,0.0009283462186308817,-0.0070675077045761255,0.002373293009278632,-0.009493535805123543,0.0005064360536681247,-0.006518318083672548,-0.003663534064813734,-0.0029318847139476415,-0.008505232895695358,-0.009718297030711441,-0.011709597772427706,0.0011340858684339762,-0.008148586759579468,-0.0032649272405013813,-0.0046833091322714855,-0.007492202066349885,-0.011879578931246228,-0.005511642695176774,-0.009283378221726233,-0.007775752877513497,0.0007783462186308817,-0.007277507704576126,0.001863293009278632,-0.009703535805123543,0.0002964360536681247,-0.006638318083672549,-0.003753534064813734,-0.0031118847139476415,-0.008685232895695357,-0.009928297030711441,-0.011799597772427705,0.0006240858684339762,-0.008268586759579468,-0.003534927240501381,-0.0049833091322714854,-0.007612202066349885,-0.011999578931246228,0.5999999999999999,0.29999999999999993,0.29999999999999993,0.4999999999999999,0.7,1.7,0.7,0.7,0.3999999999999999,0.29999999999999993,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.29999999999999993,1.6999999999999997,0.3999999999999999,0.8999999999999999,0.9999999999999999,0.3999999999999999,0.3999999999999999
2020-09-11,0.010702434810490437,0.007203097356065969,0.010069061043022066,0.004906156282406881,0.005549122584933076,0.0077337583533928405,0.005549122584933076,-0.0034884687639337173,0.005914187383704894,0.003913661365640454,0.01189297444758122,0.0009593021611173371,0.004793526306944495,0.005687305351650329,0.008141712877104312,0.01212915758406038,0.00997839029834854,0.00317566173147017,0.00362720235831151,-0.0003750090696299827,0.010582434810490437,0.0071430973560659685,0.010009061043022066,0.004786156282406881,0.005459122584933076,0.00722375835339284,0.005489122584933076,-0.0036684687639337173,0.005764187383704894,0.003913661365640454,0.011742974447581218,0.0008693021611173371,0.004733526306944495,0.005597305351650329,0.007661712877104312,0.01200915758406038,0.009798390298348541,0.00302566173147017,0.00356720235831151,-0.0004650090696299827,0.4,0.2,0.2,0.4,0.30000000000000004,1.7,0.2,0.6,0.5,0.0,0.5,0.30000000000000004,0.2,0.30000000000000004,1.6,0.4,0.6000000000000001,0.5,0.2,0.30000000000000004
2020-09-14,-0.0007151284182445705,-0.004881140480905,8.098259969203676e-05,-0.010556849734596961,-0.0021777149390506236,-0.004165853231780126,-0.0010531047905908424,-0.0082036677683633,-0.0009843865578306066,-0.006796228656537816,-0.001306281587422786,0.0012836087784611312,-0.00489157954700783,-0.0020164591591247394,-0.002069297736261932,0.000979196156442352,-0.0030276514779413173,0.0034453757036484014,0.0014689128580637092,0.0005312980866834184,-0.0008951284182445705,-0.005001140480905,-3.901740030796323e-05,-0.010676849734596962,-0.0023277149390506235,-0.004585853231780126,-0.0012331047905908424,-0.0083536677683633,-0.0011043865578306065,-0.006886228656537816,-0.001546281587422786,0.0011936087784611311,-0.00501157954700783,-0.0020764591591247395,-0.002519297736261932,0.0008291961564423521,-0.0032076514779413173,0.0032953757036484014,0.0014389128580637092,0.0004112980866834184,0.6000000000000001,0.4,0.4,0.4,0.5,1.4000000000000001,0.6000000000000001,0.5,0.4,0.3,0.8,0.30000000000000004,0.4,0.2,1.5,0.5,0.6000000000000001,0.5,0.1,0.4
